filename,caption
pickup_truck (393).jpg,"In a high-angle view looking down at an intersection, the rear views of a white square box truck and a man cycling in a dark teal top with a black bag featuring white lines are visible in the right lane of the lower road, while white and black pickup trucks, SUVs, and sedans are parked in a line facing away on the right side, black and white sedans face forward in the left lane, and a black pickup truck moves along the road to the right showing its left side profile."
helicopter (53).jpg,"A small black helicopter with two-leaf propellers, tailrotters and skid landing gear flies over a lake with clear skies and forests."
bird (455).jpg,Two mandarin ducks stand on a thick tree branch in a tree during the daytime.
car (91).png,"At night, one white compact car and one sedan are parked on the roadside, and two people wearing hats with their hands in their pockets are walking down the alley."
fuel_truck (474).jpg,A white fuel truck with a red stripe on its tanker is parked next to the nose of a large passenger jet on a brightly lit tarmac during the night.
bulldozer (37).jpg,"During the day, a yellow CAT brand bulldozer is filling a dirt pile with dirt."
rickshaw (135).jpg,"A bustling street scene at sunset features a yellow and black auto-rickshaw, marked with 'नगरीय सेवा' and license plate R-119 P7138, alongside an adult male riding a scooter and an adult female walking."
walking_person (64).png,"A cyclist wearing a black top, red helmet, and mask rides down the path while a man in a purple shirt and red shorts walks uphill pushing his bicycle during the day."
smoke (159).jpg,A car drives past a large amount of smoke billowing from a wildfire in a wooded area during daytime.
bulldozer (280).jpg,This is the back of a yellow bulldozer during the day.
m9_ppe (55).jpg,"A man wearing a white safety helmet, noise-canceling headset, and a yellow fluorescent outfit combined with navy is walking along the middle of a path inside a factory."
fire (142).png,"A large fire rages on a hillside as an aircraft drops retardant, indicating a daytime operation."
m5_ppe (162).jpg,Yellow work gloves have a black coating on the palm.
crane_truck (177).jpg,A blue Thaco Ollin truck equipped with a red crane arm stands parked near a grey shipping container during the daytime.
dog (95).jpg,A man and his dog is playing in the yard.
suitcase (223).jpg,A woman in her 20s is standing inside a building holding a large suitcase in her hand.
car (116).png,"At night, a young adult man walks downhill while checking his phone and putting his hand into pocket near the parked white BMW sedan."
uv (337).jpg,"Group of people rides inside a long, open-sided electric shuttle through a dense tropical landscape."
uv (98).jpg,"A UV car is parked on the paved road in front of the grassy area, with wooden poles loaded on the back. "
rv (299).jpg,A young man wearing sunglasses smiles while looking at his phone and holding a camera in front of a white RV. 
m8_ppe (297).jpg,"Young adults wear white masks and gloves, one adjusting gloves while others use tools at computers during day."
cat (135).jpg,"An orange tabby cat sits on a counter and leans toward a white water fountain, drinking from the flowing stream in a warmly lit room."
forklift (10).jpg,A blue semi-truck with a flatbed trailer carries pallets of wrapped bricks in an industrial yard during the daytime. 
m8_ppe (116).jpg,A person wears a bright yellow vest and stands behind the camera during the day.
sports_car (269).jpg,A bright yellow Lamborghini sports car coupe gleams on an elevated display platform inside a bustling indoor space where several people observe the car and browse nearby exhibits under modern artificial lights.
fuel_truck (206).jpg,"A yellow and black refueling truck is positioned under the wing of a passenger jet, with a worker on a platform attending to the massive engine intake during the daytime."
tractor (360).jpg,"A blue New Holland tractor with large rear tires and white rims drives through shallow muddy water, with two cows grazing in the background and a bucket on the right."
m8_ppe (402).jpg,"A young woman stands indoors wearing a clear shield with black band, looking forward during the day."
m4_ppe (338).jpg,A man is wearing yellow vest.
fire_truck (70).jpg,A fire truck with a mix of red and white colors labeled E42-1 stands on the road in daylight.
m7_ppe (487).jpg,"A man wearing a white hard hat and an orange safety vest stands between railroad tracks and speaks, with a yellow construction vehicle in the background."
quad (21).jpg,"A laughing young couple rides a white all-terrain vehicle with its headlights blazing along a sandy beach at sunset, with yachts and distant mountains visible in the background."
truck (308).jpg,Two uniformed officers conduct a roadside inspection with the driver of a small blue flatbed truck while another blue enforcement vehicle is parked behind them.
uv (427).jpg,Tan golf cart with a golf bag on a pushcart is parked on a dirt path next to a wooden barrier and a green course.
concrete_truck (193).jpg,A large yellow truck with a black box on the back of it.
bicycle (115).jpg,A man wearing a helmet and riding a bicycle on a dirt road.
motorbike (346).png,An adult male wearing a white helmet is stopped on a delivery motorbike next to a taxi on a city street at nighttime.
m7_ppe (313).jpg,A smiling woman with long brown hair looks directly at the camera while adjusting her clear face shield.
concrete_truck (128).jpg,A large orange truck with a black cab and a yellow trailer.
fire (92).png,Two adult males stand near a large fire engulfing a structure at night.
m3_ppe (80).jpg,"Two engineers, a man and a woman, walk through a concrete building under construction while the man points ahead."
car (454).png,"During the day, a black sedan is parked in front of a store with a yellow pedestrian crossing, while a black scooter with a red delivery box waits nearby."
rickshaw (19).jpg,"A bustling urban street lined with multi-story buildings and illuminated signs is packed with adult pedestrians and a dense mix of red cars, red and blue tuk-tuks in heavy traffic during the late afternoon."
rickshaw (493).jpg,A grey auto-rickshaw with license plate KA01 M9996 is parked on a road with trees and an overcast sky in the background during the daytime.
car (462).png,"At night, more cars including a white mini truck and a black van approach the intersection, while the black sedan waits under the streetlights."
fire (313).png,Several adult male firefighters observe a large forest fire during the daytime.
quad (152).jpg,"A man and a young boy, both wearing helmets, speed along a dirt track on a red all-terrain vehicle amidst a background of lush green forest trees during the daytime."
m8_ppe (378).jpg,"A mannequin shows a clear face shield with blue headband, age, actions, and daytime unknown."
police_car (70).jpg,"Several adult male police officers are conducting a sobriety checkpoint on a road during the daytime, with a white Hyundai Sonata police car parked nearby."
ship (361).jpeg,A sleek white racing sailboat with a tall two-toned mainsail and several people working on deck glides rightward across vivid turquoise water near a rocky shoreline and parked cars under clear sunny skies.
m3_ppe (167).jpg,Two female workers wearing safety vests and hard hats discussing inside a warehouse.
tractor (485).jpg,"A green tractor with large red-rimmed wheels pulls a red planter through a freshly tilled field, leaving behind a trail of disturbed soil under a cloudy sky."
