filename,caption
helicopter (151).jpg,"A black small helicopter with a red base and a white stripe running down the middle, with a three-blade propeller, a two-blade tail rotor, and skid landing gear, is landing"
cat (456).jpg,A white cat with bright yellow eyes sits on a table and looks forward. 
m4_ppe (305).jpg,A worker is using a grinder while wearing a protective face shield. 
bicycle (186).jpg,A man wearing a black helmet and riding a bicycle on a dirt trail. 
sitting_person (92).jpg,"Four people are seated at a table with a cocktail, with one man holding a cocktail and the other two standing and looking at the drinks. "
airplane (428).jpg,"A white and blue regional jet, featuring the dark blue text 'KLM' on the forward fuselage and a stylized 'KLM' logo on the tail, taxis on a runway with its"
convertible (450).jpg,"A bright red convertible is parked on a rocky coastal road, its glossy surface reflecting the soft blue ocean waves while the soft blue ocean waves gently lift the car’s sleek body and open the cabin"
quad (276).jpg,"A smiling man wearing a red shirt and jeans drives a red all-terrain vehicle with a red cargo bed loaded with hay bales, followed by a red utility ATV, all set against a"
fire_truck (110).jpg,A red fire truck labeled Squad is parked on the road in daylight. 
m4_ppe (401).jpg,"A man in his 20s or 30s, wearing a black earmuffs and a yellow face shield, is holding a blue and red safety harness with one hand and looking straight ahead. "
m6_ppe (260).jpg,"A man wearing a white safety helmet, clear goggles, a blue mask, and a white full-body protective suit is standing indoors. "
ambulance (145).jpg,"A medium ambulance is parked, plate unreadable, no people visible. "
van (394).jpg,"A busy street with a large truck and a silver car, with a person on a bicycle and a person on a scooter in the back. "
fire (87).png,A large fire engulfs a building with a fire engine and a passenger car during the daytime. 
motorbike (241).jpg,An adult male wearing a black helmet rides a black motorbike on a street during the daytime. 
suv (60).jpg,"A blue city bus with a license plate reading “BK 7698” is stopped on a city street, with a man standing on the sidewalk next to it. "
rickshaw (356).jpg,A light-colored auto-rickshaw with license plate KA-01 AH-4814 is parked on a street next to a brick wall during the daytime. 
m10_ppe (388).jpg,A worker wearing a white safety helmet and a yellow harness is climbing a ladder. 
bicycle (16).jpg,A small white dog is walking along a tree-lined street. 
pickup_truck (360).jpg,"A red pickup truck with a black license plate reading ""3D-HJH"" and a red and white striped car are seen from behind on a wide road, with grass and trees visible in"
sports_car (261).jpg,"A bright red Mitsubishi Eclipse coupe, featuring a custom black grille, a large rear spoiler, and a prominent red taillight, sits on a dark gray carpeted floor in a"
recycling_truck (207).jpg,A green garbage truck is parked on the street with its lights on. 
fallen_person (23).jpg,"A rescuer in a yellow jacket and blue clothes lies on the ground, appearing to have fallen, with a yellow hard hat nearby. "
ambulance (185).jpg,A medium ambulance van is parked with unreadable plate; no one is visible. 
excavator (322).jpg,A yellow CASE excavator sits on asphalt ground with a building in the background under a clear daytime sky. 
recycling_truck (338).jpg,A large orange garbage truck is driving down a street with a yellow sign on the side. 
smoke (257).jpg,"A large amount of smoke billows from a wildfire in a mountainous, wooded area during daytime. "
m6_ppe (406).jpg,A worker wearing a yellow safety helmet and a yellow and black safety harness stands with his back turned. 
forklift (348).jpg,"An adult male operates a yellow and black forklift, lifting a large stack of shrink-wrapped boxes in a warehouse during the daytime.  "
tractor (310).jpg,"A red tractor with a white canopy and a driver sits on a dirt path next to a green field, with a green tractor visible in the background. "
m4_ppe (478).jpg,A woman is wearing a white face shield. 
airplane (137).jpg,"A white airplane with a blue tail and a blue stripe on its side is parked in the foreground, with a white building and a blue sky in the background under a clear blue sky. "
helicopter (343).jpg,"A small helicopter with a red base and a white center, with a two-blade propeller, a two-blade tail rotor, and skid landing gear, flies over a city. "
rickshaw (138).jpg,"A person wearing a black helmet is seen in the back of a black car, while a yellow excavator is on the ground, and a person wearing a red helmet is seen in the back. "
suitcase (374).jpg,A woman is walking on the airport escalator holding a suitcase and luggage. 
train (200).jpg,A red electric passenger train with blue stripes moves along tracks with no people visible in daytime. 
suv (105).jpg,A white SUV is parked on the side of a street with other cars and buildings in the background during the daytime. 
quad (104).jpg,"A smiling woman wearing a cap and jeans drives a red all-terrain vehicle across a field of golden straw, passing a herd of calves under a clear blue sky during the daytime. "
forklift (173).jpg,A white Hyundai truck with license plate 29C-413.62 with a black cargo bed is stopped on a highway with a person in a red shirt and blue jeans standing nearby. 
rv (49).jpg,"A white van parks on a snowy street next to a lake, with a lake visible in the distance. "
excavator (212).jpg,"A yellow excavator is on dirt ground with a river to its right, a road to its left, a bridge behind it, and a building to the rear right, all under a partly cloudy daytime"
license_plate (490).jpg,"A white Kia Carnival minivan is parked on a wet roadside during daytime, displaying a white license plate with 184무 4698, with lush green trees and a distant cityscape visible in"
suv (429).jpg,A black SUV drives on a road next to a brick building under a bright sky during the daytime. 
airplane (275).jpg,"A white and blue Delta Airlines jet, featuring the blue text ""Delta Airlines"" on the forward fuselage and a blue tail with a white cross, taxis on a runway with a green grassy field"
fire_truck (1).jpg,A red fire truck with the number 12 parks on the road during the day with a white truck behind it. 
pickpocketing_person (426).jpg,"In daytime outdoors, a hooded adult steals cash from a gray-jacketed adult’s back pocket. "
airplane (43).jpg,"During the daytime, a large, grey airplane with a red stripe on its tail and a white stripe on its tail stands on a concrete ramp, with a distant cityscape visible in the background. "
m6_ppe (93).jpg,A man in a white hard hat and safety vest stands with his back turned on a large wooden structure during the daytime. 
m3_ppe (356).jpg,Two workers in safety vests and helmets review a tablet together. 
train (445).jpg,A red passenger train pulls into station while people wait on platform in daytime. 
ship (468).jpg,A large dark-blue container ship labeled “Europa” with a red and white striped pattern on its side sits docked at a harbor during daytime. 
rv (283).jpg,A white HYUNDAI travel trailer tows a white car on a multi-lane road lined with trees and a green grassy area during the daytime. 
m9_ppe (318).jpg,"A person wearing black shoes, a light blue mask, and a white full-body protective suit is standing diagonally. "
motorbike (154).jpg,An adult male wearing a black helmet and a red and blue motorbike sits on a red motorbike next to another adult male wearing a black helmet and a blue motorbike during the daytime. 
airplane (447).jpg,"A white and blue Air France jet, featuring the blue text 'AIR FRANCE' on the forward fuselage and a red and blue tail with a white star, descends with its landing gear extended"
fire (255).png,A large fire rages on a hillside with a firefighter standing near a fire truck during the daytime. 
